Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Les Mureaux,48.983945846859896,1.9170150184047299,Les Dents De La Mer,48.98658664973429,1.920043739818537,Fish Market
Les Mureaux,48.983945846859896,1.9170150184047299,Chaima Travel,48.9860658,1.91286,Travel Agency
Les Mureaux,48.983945846859896,1.9170150184047299,L'Authentique Burger,48.982364,1.91212,Burger Joint
Vélizy-Villacoublay,48.7816630137911,2.19867769110475,McDonald's,48.78106591331661,2.197490930557251,Fast Food Restaurant
Vélizy-Villacoublay,48.7816630137911,2.19867769110475,Station Louvois [T6],48.780092,2.196537,Tram Station
Vélizy-Villacoublay,48.7816630137911,2.19867769110475,Best Western Plus Paris-Vélizy,48.779315975490356,2.2040537184511777,Hotel
Vélizy-Villacoublay,48.7816630137911,2.19867769110475,Piano Hanlet,48.780523934418426,2.203636066905176,Music Store
Vélizy-Villacoublay,48.7816630137911,2.19867769110475,Le Saint-Ex,48.782801759286635,2.193598157569385,Restaurant
Le Chesnay,48.825954132329706,2.12267697531659,Fnac,48.82609695901341,2.1180105057260774,Department Store
Le Chesnay,48.825954132329706,2.12267697531659,Piscine du Chesnay,48.825445423351354,2.1257342561215586,Pool
Le Chesnay,48.825954132329706,2.12267697531659,Apple Parly 2,48.8267338,2.1168124,Electronics Store
Le Chesnay,48.825954132329706,2.12267697531659,Super U,48.82761322624501,2.1257849195643015,Supermarket
Le Chesnay,48.825954132329706,2.12267697531659,Parly 2,48.82778859794428,2.116584777832031,Shopping Mall
Le Chesnay,48.825954132329706,2.12267697531659,BHV,48.8280386,2.1180061,Department Store
Le Chesnay,48.825954132329706,2.12267697531659,Sephora,48.82806085892614,2.1167732044210505,Cosmetics Shop
Le Chesnay,48.825954132329706,2.12267697531659,Monoprix,48.82700812426668,2.118063932284713,Supermarket
Le Chesnay,48.825954132329706,2.12267697531659,Zara,48.82682417175656,2.11724119356397,Clothing Store
Le Chesnay,48.825954132329706,2.12267697531659,Hôtel Ibis Versailles Parly 2,48.826212098597026,2.1187298528840985,Hotel
Le Chesnay,48.825954132329706,2.12267697531659,Livin' Café,48.82663029146477,2.1250464035377474,French Restaurant
Le Chesnay,48.825954132329706,2.12267697531659,McDonald's,48.8267380505126,2.117571994490924,Fast Food Restaurant
Le Chesnay,48.825954132329706,2.12267697531659,Hippopotamus,48.82729825354984,2.1197911812179226,Steakhouse
Le Chesnay,48.825954132329706,2.12267697531659,Brioche Dorée,48.8278902593396,2.1167380346418763,Sandwich Place
Le Chesnay,48.825954132329706,2.12267697531659,Boutique Nespresso,48.82788,2.117445,Coffee Shop
Le Chesnay,48.825954132329706,2.12267697531659,Paul,48.82779742676251,2.1172472834587097,Bakery
Le Chesnay,48.825954132329706,2.12267697531659,Arido,48.82620943237514,2.118601794838117,Japanese Restaurant
Le Chesnay,48.825954132329706,2.12267697531659,Keep Tonic,48.823218592854545,2.12685763835907,Gym / Fitness Center
Le Chesnay,48.825954132329706,2.12267697531659,Nicolas,48.82783887,2.11662088,Wine Shop
Le Chesnay,48.825954132329706,2.12267697531659,Bouygues Telecom,48.8279122,2.11660324,Mobile Phone Shop
Rocquencourt,48.825954132329706,2.12267697531659,Fnac,48.82609695901341,2.1180105057260774,Department Store
Rocquencourt,48.825954132329706,2.12267697531659,Piscine du Chesnay,48.825445423351354,2.1257342561215586,Pool
Rocquencourt,48.825954132329706,2.12267697531659,Apple Parly 2,48.8267338,2.1168124,Electronics Store
Rocquencourt,48.825954132329706,2.12267697531659,Super U,48.82761322624501,2.1257849195643015,Supermarket
Rocquencourt,48.825954132329706,2.12267697531659,Parly 2,48.82778859794428,2.116584777832031,Shopping Mall
Rocquencourt,48.825954132329706,2.12267697531659,BHV,48.8280386,2.1180061,Department Store
Rocquencourt,48.825954132329706,2.12267697531659,Sephora,48.82806085892614,2.1167732044210505,Cosmetics Shop
Rocquencourt,48.825954132329706,2.12267697531659,Monoprix,48.82700812426668,2.118063932284713,Supermarket
Rocquencourt,48.825954132329706,2.12267697531659,Zara,48.82682417175656,2.11724119356397,Clothing Store
Rocquencourt,48.825954132329706,2.12267697531659,Hôtel Ibis Versailles Parly 2,48.826212098597026,2.1187298528840985,Hotel
Rocquencourt,48.825954132329706,2.12267697531659,Livin' Café,48.82663029146477,2.1250464035377474,French Restaurant
Rocquencourt,48.825954132329706,2.12267697531659,McDonald's,48.8267380505126,2.117571994490924,Fast Food Restaurant
Rocquencourt,48.825954132329706,2.12267697531659,Hippopotamus,48.82729825354984,2.1197911812179226,Steakhouse
Rocquencourt,48.825954132329706,2.12267697531659,Brioche Dorée,48.8278902593396,2.1167380346418763,Sandwich Place
Rocquencourt,48.825954132329706,2.12267697531659,Boutique Nespresso,48.82788,2.117445,Coffee Shop
Rocquencourt,48.825954132329706,2.12267697531659,Paul,48.82779742676251,2.1172472834587097,Bakery
Rocquencourt,48.825954132329706,2.12267697531659,Arido,48.82620943237514,2.118601794838117,Japanese Restaurant
Rocquencourt,48.825954132329706,2.12267697531659,Keep Tonic,48.823218592854545,2.12685763835907,Gym / Fitness Center
Rocquencourt,48.825954132329706,2.12267697531659,Nicolas,48.82783887,2.11662088,Wine Shop
Rocquencourt,48.825954132329706,2.12267697531659,Bouygues Telecom,48.8279122,2.11660324,Mobile Phone Shop
Marly-le-Roi,48.8836942,2.1002769,Château de Monte-Cristo,48.885418206360505,2.10313081741333,Castle
Marly-le-Roi,48.8836942,2.1002769,So Swing Marche nordique Fitness,48.8832452411396,2.099279165267944,Sports Club
Marly-le-Roi,48.8836942,2.1002769,C.C des Vignes Benettes,48.88121102918084,2.096810604514181,Shopping Mall
Marly-le-Roi,48.8836942,2.1002769,Golf N Swing,48.88714713,2.0998841,Factory
Marly-le-Roi,48.8836942,2.1002769,O Salon Coiffeur,48.881306,2.096106,Arts & Crafts Store
La Celle-Saint-Cloud,48.8408042,2.1243032000000004,Place du Comte de Bendern,48.84059757681716,2.124065333046019,Plaza
La Celle-Saint-Cloud,48.8408042,2.1243032000000004,Le Bendern,48.840881349980414,2.1239111688919365,Smoke Shop
La Celle-Saint-Cloud,48.8408042,2.1243032000000004,Mets et Voyages,48.84060375541014,2.1247734990902245,Food Service
La Celle-Saint-Cloud,48.8408042,2.1243032000000004,Aire de Jeu Allée des Écoliers,48.839330785626,2.12653124704957,Playground
La Celle-Saint-Cloud,48.8408042,2.1243032000000004,Pizzeria Fiorentini,48.83969196337272,2.1307304967194796,Pizza Place
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Bistrot du Théâtre,48.784171808130885,2.042508180732937,Bistro
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Espace Saint-Quentin,48.78350006998789,2.043928943250247,Shopping Mall
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,OKINAWA,48.78194381866513,2.0426631537053184,Japanese Restaurant
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,UGC Ciné Cité SQY Ouest,48.783802405805886,2.041134610924292,Multiplex
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Starbucks,48.78259136312886,2.0436626663750443,Coffee Shop
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,La Table de Savoie,48.782284067431625,2.042412405453046,Savoyard Restaurant
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Burger King,48.78265937311041,2.042888280090449,Fast Food Restaurant
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Sephora,48.7833559649197,2.0443826895408743,Cosmetics Shop
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Le Sosta,48.7841265512572,2.0433173982068173,Bar
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,H&M,48.78416938867166,2.044615745544434,Clothing Store
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Punjab,48.78537863463588,2.0445378590513656,Indian Restaurant
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Paul,48.78489935235827,2.044438320377675,Bakery
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Pomme de Pain,48.78467777632831,2.0449536692104546,Sandwich Place
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Carrefour,48.784597747596834,2.043775510785406,Supermarket
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,L'Oliveto Ristorante Vinoteca,48.7841564824641,2.0433142805402142,Italian Restaurant
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Kyoto,48.78103766177826,2.045019991968358,Japanese Restaurant
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Hôtel Campanile Saint-Quentin-en-Yvelines,48.7830286773119,2.0424697943622414,Hotel
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Espace Wok,48.781946021543206,2.043051004152932,Asian Restaurant
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Mercure Saint-Quentin-en-Yvelines Centre,48.7857854884097,2.045629604096679,Hotel
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Marché De Saint Quentin,48.7813334445214,2.042554519503752,Shop & Service
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Délices D'asie,48.781175868603526,2.0422281490393104,Food Court
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Gare SNCF de Saint-Quentin-en-Yvelines,48.78702048008508,2.044598160987864,Train Station
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Amazonia,48.78068161915717,2.0413607770813442,Gym
Montigny-le-Bretonneux,48.7842125,2.0408490887096797,Royal Montigny,48.781371150548296,2.045542479686254,Chinese Restaurant
Trappes,48.7777553067856,1.9829759487348,La Merise,48.77678307982922,1.9853504348258364,Comedy Club
Trappes,48.7777553067856,1.9829759487348,Marché de Trappes,48.776608551135574,1.985179240654683,Flea Market
Trappes,48.7777553067856,1.9829759487348,Captain Repair,48.7784476,1.9786782,Other Repair Shop
Trappes,48.7777553067856,1.9829759487348,Sqy Event,48.780188,1.980453,Event Service
Buchelay,48.978721500000006,1.667889,Supermarché Val'Prim,48.981153,1.666391,Convenience Store
Buchelay,48.978721500000006,1.667889,Boulangerie Buchelay,48.978121660647695,1.6718740552837883,Bakery
Buchelay,48.978721500000006,1.667889,Celio,48.980406,1.672031,Men's Store
Favrieux,48.943851200000005,1.6432873,Les Escargots de Mr Devaux,48.94659705,1.64423694,Farm
Flacourt,48.928071200000005,1.6467667000000001,Choix populaires,48.92850524348093,1.6476488113403318,Historic Site
Magnanville,48.9689611,1.6864976000000003,Complexe Sportif Firmin Ruffaud,48.9689719238969,1.6865039305264593,Soccer Stadium
Magnanville,48.9689611,1.6864976000000003,"BC2E Diagnostic Immobilier Magnanville, Les Mureaux, Mantes-la-Jolie",48.97178806,1.68865729,Real Estate Office
Soindres,48.957499,1.6739129000000001,Écurie Lacroix,48.95556612034404,1.6733837289787672,Farm
Soindres,48.957499,1.6739129000000001,Ferme Des Vallees,48.954565079988704,1.6687631607055664,Bed & Breakfast
Saint-Cyr-l'École,48.8017794631005,2.0581862695373,MONOPRIX,48.80273183,2.06141927,Supermarket
Saint-Cyr-l'École,48.8017794631005,2.0581862695373,Garden Wok,48.80236223496145,2.0611999459805217,Chinese Restaurant
Saint-Cyr-l'École,48.8017794631005,2.0581862695373,Casino,48.8035337601678,2.061364451474537,Supermarket
Saint-Cyr-l'École,48.8017794631005,2.0581862695373,PHARMACIE HAMEAU,48.80572,2.05631,Pharmacy
Viroflay,48.80298650110729,2.1730903701048403,Gare SNCF de Viroflay Rive Droite,48.805544663454384,2.168220028868965,Train Station
Viroflay,48.80298650110729,2.1730903701048403,Gare SNCF de Viroflay Rive Gauche,48.800664888125574,2.172015539398311,Train Station
Viroflay,48.80298650110729,2.1730903701048403,Fournil des Rois,48.80462348773654,2.177940309047699,Bakery
Viroflay,48.80298650110729,2.1730903701048403,Station Viroflay–Rive-Droite [T6],48.80564,2.168686,Tram Station
Le Pecq,48.89080269251921,2.10381382498384,Les Pyramides,48.888296534395415,2.1067678928375244,Sports Club
Le Pecq,48.89080269251921,2.10381382498384,Gymnase Jean Moulins Le Pecq,48.89058242547857,2.1062964286720827,Gym
Le Pecq,48.89080269251921,2.10381382498384,Burger King Le Pecq,48.888927,2.10333,Snack Place
Le Pecq,48.89080269251921,2.10381382498384,Stade Municipal Louis Raffegeau,48.891579549781774,2.109740416118723,Soccer Field
Le Pecq,48.89080269251921,2.10381382498384,Golf N Swing,48.88714713,2.0998841,Factory
Aigremont,48.9038131,2.0195357,Golf de Bethemont,48.90598351755272,2.0187595813319468,Golf Course
Aigremont,48.9038131,2.0195357,Decathlon,48.90610461559702,2.0190043746757005,Sporting Goods Shop
Aigremont,48.9038131,2.0195357,Pharmacie - Côté Pharma,48.906072312100925,2.0188819654850114,Pharmacy
Aigremont,48.9038131,2.0195357,Clement Pierre,48.90619681,2.02352191,Roof Deck
Chambourcy,48.906982427347,2.0333405899556003,Sephora,48.909338227706705,2.034229005082407,Cosmetics Shop
Chambourcy,48.906982427347,2.0333405899556003,H&M,48.9085329,2.0358032,Clothing Store
Chambourcy,48.906982427347,2.0333405899556003,Hong-Kong,48.909628871157054,2.0326893556178613,Chinese Restaurant
Chambourcy,48.906982427347,2.0333405899556003,McDonald's,48.908727,2.033026,Snack Place
Chambourcy,48.906982427347,2.0333405899556003,LA CROISSANTERIE,48.90864228,2.03435927,Sandwich Place
Chambourcy,48.906982427347,2.0333405899556003,Crêp'eat,48.90922,2.033947,Creperie
Chambourcy,48.906982427347,2.0333405899556003,Maisons du Monde,48.909459,2.034429,Furniture / Home Store
Chambourcy,48.906982427347,2.0333405899556003,La Grande Récré,48.90958869756237,2.035765108852752,Toy / Game Store
Chambourcy,48.906982427347,2.0333405899556003,Hippopotamus,48.91129189,2.03450568,Modern European Restaurant
Hardricourt,49.0100703952754,1.9010073440213702,Gare SNCF de Meulan–Hardricourt,49.00575794605677,1.9020942627616868,Train Station
Hardricourt,49.0100703952754,1.9010073440213702,PL Performances,49.00995889099374,1.9013639399700906,Motorcycle Shop
Meulan-en-Yvelines,49.010873,1.911169,Pharaon (Le),49.01319067808524,1.9087647371709346,Nightclub
Achères,48.958874562534895,2.06688841310969,Place du Marché,48.96065745210624,2.0685814352460867,Plaza
Achères,48.958874562534895,2.06688841310969,Acheres Plage,48.95995324229216,2.0634274149301612,Beach
Achères,48.958874562534895,2.06688841310969,Vesuvio,48.96100616455078,2.0690999031066895,Italian Restaurant
Achères,48.958874562534895,2.06688841310969,Serrurerie Home Security,48.9567293,2.0711971,Locksmith
Achères,48.958874562534895,2.06688841310969,CLOCA - Handball Acheres,48.955895,2.071337,Sports Club
Chaufour-lès-Bonnières,49.0163554,1.4836755,CCM Mallard,49.01681827,1.48480236,Home Service
Chaufour-lès-Bonnières,49.0163554,1.4836755,Au bon accueil,49.0191476749053,1.483031830350274,French Restaurant
Chaufour-lès-Bonnières,49.0163554,1.4836755,Au Chaud Four,49.01920358547927,1.48365982659689,Bakery
Chaufour-lès-Bonnières,49.0163554,1.4836755,Pizarelli,49.019272888440774,1.484585610550983,Pizza Place
Chaufour-lès-Bonnières,49.0163554,1.4836755,Les Nympheas,49.019893646240234,1.484145998954773,Hotel
Cravent,48.990794,1.4878139,EARL Légumes de Cravent,48.987322,1.488058,Fruit & Vegetable Store
Limetz-Villez,49.061397799999995,1.5485088,Luxembourg House,49.062374114990234,1.5495084524154663,Souvenir Shop
Limetz-Villez,49.061397799999995,1.5485088,L'Orée de Giverny,49.06498001742341,1.547252304732524,Bed & Breakfast
Méricourt,49.035806,1.6281136999999999,Méricourt Studios,49.03622,1.624864,Theater
Rolleboise,49.019145,1.6098188,Domaine de la Corniche,49.02264004428891,1.6096309366731933,Hotel
Rolleboise,49.019145,1.6098188,Le 20 Du Domaine,49.022395,1.609159,French Restaurant
Rolleboise,49.019145,1.6098188,Le Panoramique,49.022475,1.609833,French Restaurant
Rolleboise,49.019145,1.6098188,Spaquana,49.022605456638935,1.6097299833116416,Spa
Guyancourt,48.77232502692039,2.06810356862286,La Petite Grange,48.771480335747086,2.070598304271698,French Restaurant
Guyancourt,48.77232502692039,2.06810356862286,Hôtel Best Western The Wish Versailles,48.77391976753654,2.0633536577224727,Hotel
Guyancourt,48.77232502692039,2.06810356862286,La Presse du Village,48.77134,2.069861,Smoke Shop
Guyancourt,48.77232502692039,2.06810356862286,Inter Hotel Amarys Guyancourt,48.77395,2.063313,Hotel
Guyancourt,48.77232502692039,2.06810356862286,Residhome Apparthotel Guyancourt,48.77504407337794,2.0717344527343062,Hotel
Guyancourt,48.77232502692039,2.06810356862286,Place du marché,48.773684668039664,2.0735299587249756,Plaza
Guyancourt,48.77232502692039,2.06810356862286,U Express,48.77414535,2.07407927,Supermarket
Croissy-sur-Seine,48.879053559001996,2.14385913473572,Les Impressionnistes,48.87809133552403,2.1443411838390447,French Restaurant
Croissy-sur-Seine,48.879053559001996,2.14385913473572,Carrefour Market,48.88137937540865,2.140725773051031,Supermarket
Croissy-sur-Seine,48.879053559001996,2.14385913473572,Boulangerie AA,48.87828657358319,2.1433380883210216,Bakery
Croissy-sur-Seine,48.879053559001996,2.14385913473572,Marché de Croissy-sur-Seine,48.878220700718444,2.1437288992094254,Farmers Market
Croissy-sur-Seine,48.879053559001996,2.14385913473572,Les Petits Chaperons Rouges,48.8818301,2.1449279,Child Care Service
Croissy-sur-Seine,48.879053559001996,2.14385913473572,Total,48.87531611,2.14012918,Gas Station
Poissy,48.9243267457786,2.03868731261452,Total,48.92123809,2.03434068,Gas Station
Coignières,48.7471662,1.9244206000000001,KFC,48.749379691899236,1.9251813976524175,Fried Chicken Joint
Coignières,48.7471662,1.9244206000000001,Gare SNCF de Coignières,48.743726109658034,1.9211402954533696,Train Station
Coignières,48.7471662,1.9244206000000001,Lapeyre,48.7491,1.92798,Furniture / Home Store
Coignières,48.7471662,1.9244206000000001,Buffalo Grill,48.74667448623776,1.9204723834991455,Steakhouse
Coignières,48.7471662,1.9244206000000001,Besson Chaussures,48.74842538986265,1.9234603643417358,Shoe Store
Coignières,48.7471662,1.9244206000000001,celio,48.74812551,1.92294251,Men's Store
Coignières,48.7471662,1.9244206000000001,La Foir'Fouille,48.747879,1.925302,Furniture / Home Store
Coignières,48.7471662,1.9244206000000001,La Bella Vita,48.74894357489247,1.9243508577346802,Pizza Place
Coignières,48.7471662,1.9244206000000001,La Criée,48.74721568114499,1.9216552376747131,Seafood Restaurant
Coignières,48.7471662,1.9244206000000001,L'Été Indien,48.74898955692369,1.9241832196712494,Indian Restaurant
Coignières,48.7471662,1.9244206000000001,Nakashima,48.747001679933916,1.9206386804580688,Japanese Restaurant
Coignières,48.7471662,1.9244206000000001,Auchan City,48.745582,1.920639,Supermarket
Coignières,48.7471662,1.9244206000000001,Wok Sushi Lin,48.749854364980614,1.92909836769104,Japanese Restaurant
Maurepas,48.7594644565216,1.9173906013104098,Zone commerciale Pariwest,48.76246171473317,1.9176979692314928,Shopping Mall
Maurepas,48.7594644565216,1.9173906013104098,Shinjuku,48.75957638719744,1.9209401397474568,Japanese Restaurant
Maurepas,48.7594644565216,1.9173906013104098,Universal Circuits,48.757650412345384,1.9216360802832668,Go Kart Track
Maurepas,48.7594644565216,1.9173906013104098,McDonald's,48.760182151867475,1.9186334437924757,Fast Food Restaurant
Maurepas,48.7594644565216,1.9173906013104098,Subway,48.761622239613125,1.9133291561029833,Sandwich Place
Maurepas,48.7594644565216,1.9173906013104098,Auchan,48.76240569684876,1.9170479401986995,Big Box Store
Maurepas,48.7594644565216,1.9173906013104098,AK Bowling & Billard,48.760676312705414,1.9140066870769952,Bowling Alley
Maurepas,48.7594644565216,1.9173906013104098,La Tonnelle,48.75960365343476,1.9189780157220349,Restaurant
Maurepas,48.7594644565216,1.9173906013104098,Maisons du Monde,48.75985,1.921858,Furniture / Home Store
Maurepas,48.7594644565216,1.9173906013104098,Princesse Dorothée,48.7615398,1.9126946,Health & Beauty Service
Maurepas,48.7594644565216,1.9173906013104098,Memphis Coffee Maurepas,48.762616,1.920578,American Restaurant
Maurepas,48.7594644565216,1.9173906013104098,Animalis Maurepas/Coignieres,48.75875,1.92314,Pet Store
Lévis-Saint-Nom,48.7242126,1.9581737310928402,Sentier de Maincourt,48.719852,1.959358,Trail
Le Mesnil-Saint-Denis,48.743838566931,1.95379091022655,HOLYPNOSE,48.74463647,1.95628661,Massage Studio
Le Mesnil-Saint-Denis,48.743838566931,1.95379091022655,Le Panache Blanc,48.74601760234488,1.9554984488442713,Bistro
Le Mesnil-Saint-Denis,48.743838566931,1.95379091022655,Stade Philippe Cousteau,48.74604055765955,1.9555211607370238,Soccer Field
Le Mesnil-Saint-Denis,48.743838566931,1.95379091022655,Storia Da Ennio,48.74605698836495,1.955524502131208,Pizza Place
La Verrière,48.755525799999994,1.9554697,Le Scarabée,48.756336101230765,1.9572152507675553,Concert Hall
La Verrière,48.755525799999994,1.9554697,Le Medieval Chateaufort,48.75771,1.958592,Restaurant
Fontenay-le-Fleury,48.81026426793079,2.04617388141711,Le Resto'Théatre,48.81061483,2.04511805,Restaurant
Fontenay-le-Fleury,48.81026426793079,2.04617388141711,Théâtre et Cinéma de Fontenay,48.81180942007315,2.0472443103790283,Indie Movie Theater
Fontenay-le-Fleury,48.81026426793079,2.04617388141711,Cerezales Salle de bain et Cuisine - Maçonnerie - Couverture - Peinture,48.81292064,2.04941837,Home Service
Fontenay-le-Fleury,48.81026426793079,2.04617388141711,"Boulangerie ""aux Gateaux Gourmands""",48.813425949896825,2.0438553396432333,Bakery
