PostalCode,Borough,Neighborhood,Latitude,Longitude
91000,Essonne,Évry,48.6241902,2.4458803
91070,Essonne,Bondoufle,48.6111288855279,2.38713766249821
91080,Essonne,Courcouronnes,48.623462792894,2.41452511727047
91090,Essonne,Lisses,48.6000482475011,2.43113703287565
91100,Essonne,Corbeil-Essonnes,48.610746,2.4762539
91100,Essonne,Villabé,,
91120,Essonne,Palaiseau,48.7175323,2.2459963
91130,Essonne,Ris-Orangis,48.6493986318201,2.42650141903153
91140,Essonne,Villebon-sur-Yvette,48.6924609092378,2.21954815036105
91140,Essonne,Villejust,,
91150,Essonne,Abbéville-la-Rivière,48.3462533,2.1664796
91150,Essonne,Blandy,48.3134979,2.2570332
91150,Essonne,Bois-Herpin,48.3701179,2.233358
91150,Essonne,Boutervilliers,48.4530879,2.0560332
91150,Essonne,Brières-les-Scellés,48.4577346,2.1388602
91150,Essonne,Brouy,48.3165765,2.2796982
91150,Essonne,Champmotteux,48.3437045,2.3233274
91150,Essonne,Étampes,48.4087408688756,2.18682966250184
91150,Essonne,La Forêt-Sainte-Croix,,
91150,Essonne,Marolles-en-Beauce,48.374781,2.2007015
91150,Essonne,Mespuits,48.3566248,2.2725009
91150,Essonne,Morigny-Champigny,48.4533835,2.17021376259214
91150,Essonne,Ormoy-la-Rivière,48.4040049,2.1498657
91150,Essonne,Puiselet-le-Marais,48.4035527,2.2628086
91150,Essonne,Roinvilliers,48.3555422,2.2431809
91160,Essonne,Ballainvilliers,48.6713416,2.27915224217738
91160,Essonne,Champlan,48.7073405,2.2758626
91160,Essonne,Longjumeau,48.7025041,2.3017013
91160,Essonne,Saulx-les-Chartreux,48.6905101,2.27629426803898
91170,Essonne,Viry-Châtillon,48.6699404901395,2.37256130038569
91180,Essonne,Saint-Germain-lès-Arpajon,48.5981442113272,2.25868514413023
91190,Essonne,Gif-sur-Yvette,48.7010022972079,2.12941022289133
91190,Essonne,Saint-Aubin,48.7150991,2.1405022
91190,Essonne,Villiers-le-Bâcle,48.7259308,2.1257761
91200,Essonne,Athis-Mons,48.7044087394027,2.37076581574306
91210,Essonne,Draveil,48.684426051693,2.40170558966343
91220,Essonne,Brétigny-sur-Orge,48.60523475,2.31229677718912
91220,Essonne,Le Plessis-Pâté,,
91230,Essonne,Montgeron,48.7029992750262,2.4592541372254
91240,Essonne,Saint-Michel-sur-Orge,48.6376672175492,2.31342135700372
91250,Essonne,Morsang-sur-Seine,48.5708802,2.4924457
91250,Essonne,Saint-Germain-lès-Corbeil,48.622955,2.49573154722016
91250,Essonne,Saintry-sur-Seine,48.5926056,2.4963163
91250,Essonne,Tigery,48.6396178,2.5064593
91260,Essonne,Juvisy-sur-Orge,48.6895469541412,2.37589484227313
91270,Essonne,Vigneux-sur-Seine,48.7003021,2.4221904
91280,Essonne,Saint-Pierre-du-Perray,48.6110913240021,2.50613281209154
91290,Essonne,Arpajon,48.5873403885464,2.24719146040017
91290,Essonne,La Norville,48.5858092,2.2617057
91300,Essonne,Massy,48.7292718991262,2.26931732343517
91310,Essonne,Leuville-sur-Orge,48.6155573,2.2674029
91310,Essonne,Linas,48.6339719266839,2.27041486299926
91310,Essonne,Longpont-sur-Orge,48.6478029,2.2822003
91310,Essonne,Montlhéry,48.6388845,2.2702877
91320,Essonne,Wissous,48.733970277541,2.32923970087629
91330,Essonne,Yerres,48.7022434553489,2.4863719989731
91340,Essonne,Ollainville,48.5955572657107,2.21770208858127
91350,Essonne,Grigny,48.6532845908581,2.38505339770184
91360,Essonne,Épinay-sur-Orge,48.6688937573206,2.3283275756936
91360,Essonne,Villemoisson-sur-Orge,48.6615283,2.3298322
91370,Essonne,Verrières-le-Buisson,48.7453609235913,2.2625616262377
91380,Essonne,Chilly-Mazarin,48.703921900102,2.30942394330227
91390,Essonne,Morsang-sur-Orge,48.6575725159231,2.35022205566091
91400,Essonne,Gometz-la-Ville,,
91400,Essonne,Orsay,48.7015520395027,2.18030734148765
91400,Essonne,Saclay,,
